"Y","E1","E2","E3","E4","E5","E6","E7","E8","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30"
8968.07000700924,6.58364970947077,4.2466322989547,5.8615546112228,4.77507681530079,3.70283150739194,6.07968106865528,5.13626233684816,3.91400492621785,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
6219.11651814856,5.77666065477819,6.84267161532025,5.65003337973168,6.71423941203964,5.9051766804468,5.15495424304941,3.48409762859066,2.83670167518602,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0
5070.65953684617,4.25526468411465,4.1704382396091,5.66625126239177,6.21271205108506,3.46905541225844,3.70919069089881,4.18689844329692,5.25491683847647,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
5471.04800369567,5.12197497994595,3.98876847107375,3.50861235545032,5.52293035533123,4.95587922101967,4.16490740165281,4.119548622564,4.47069121105133,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7704.54290434965,4.45436919731805,6.3401922852801,5.82756427510385,4.56086984028662,6.7817327160744,6.02446291694779,4.71083889223479,5.9644846384216,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
5761.86493941915,4.20266807227699,4.8360297708148,3.85480784192515,7.34147089501726,7.01445496738882,4.45991568439461,6.01007296824222,4.21017201437087,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
4204.34981326096,3.5825727139808,4.75415613647401,4.88562348012161,4.79488808582791,5.64744569235575,3.97761722498052,4.00032638151312,5.01285255853962,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
8647.61248680354,5.90720932213751,5.01102125307717,5.02920920938171,5.8627669606686,5.13697316079012,5.3440647708355,5.17257474986976,6.11846032200495,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12332.2812131473,5.86485087668323,5.63950173306765,3.74213312232532,6.65660885515337,5.37504643543484,7.89362263070247,4.38048041004794,6.26864013026277,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
9313.39024295942,6.97426192991879,5.19686631981446,6.93757251070159,4.95204303678402,4.50398104321929,5.22600789046926,6.48176505975057,4.84003457708582,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
4150.06465322347,4.88524171407506,4.24982156391689,4.85491332939868,4.77635979054919,3.58795458919693,5.99081672457064,4.71722311544524,4.72916538171649,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
8483.18893622694,5.64497757908582,4.96976161755732,5.88780980605056,3.90710779979396,4.38273312501081,5.53856489848502,4.58985092166428,4.3016342539928,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9665.91293073702,5.76648880813014,3.71869366026576,5.96041473606627,4.06529858546074,3.79913579731622,5.8310833461771,4.52373031364587,5.1633550321522,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
6692.89333805876,5.71434817737959,4.13570347660397,4.90518518253232,5.70818566840354,5.06782804404284,5.30397136438186,5.86741528376625,6.5204590524341,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5960.04624468874,4.35864677004406,3.83273470389508,5.09322856265504,5.85210984126557,5.0307738443229,5.413921043194,4.48215889782771,4.62811517240117,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
6489.97164237019,5.88240288193554,4.48064785412534,5.81362664905012,4.81909909439983,5.36408899301085,3.42158187556272,6.20809799609115,4.05558636823369,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0
8433.57551943875,4.60348009420542,5.48238581204847,5.96158722351839,5.84707199593114,4.92716796806564,4.88555813436253,3.9756802016823,5.55023997874033,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7312.11884819236,6.29365283797205,5.36866321237848,5.85187129851573,4.97425395739436,5.82910813407093,5.30912951707097,3.38150558686865,3.6324718676343,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1
4384.21464500511,4.21674743325465,5.4334914489307,3.72193845389653,5.05333501340892,4.30958600178655,3.5675183961939,3.93907614977496,6.25108482609134,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
7090.02378502424,3.72834824232446,5.13929050691477,4.81329506332378,3.33660353515646,4.94198172239599,5.62944984590201,5.7633887780952,5.52618415471804,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3136.28842694882,4.20723332949712,5.48758685731952,4.26320414259036,3.62887393696075,3.70223737741222,5.87490539577716,4.02765277106447,5.18450600176307,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8782.01266818466,5.21135172652893,4.00088083630251,4.49962379881769,4.78224960229035,5.72733122528797,6.00308235254458,4.74903733095461,3.96731090710751,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1
4050.02921088648,4.6985838986988,5.93306960847283,5.83411522464034,4.49371624474631,5.07413151636548,4.08675711401222,4.85772057331687,4.01486752264145,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8686.09935450146,4.16778764346975,3.82687405408362,5.01064136065618,5.61994185346991,6.4757814154227,7.72275186377452,5.97475834354683,5.34997652644402,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4027.36713181327,5.21832312337741,4.45753075344375,5.71668279548444,6.06174485117411,6.28177763708754,4.11848805968708,5.01230789984486,5.41495074146267,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1
7619.52409606852,4.6698339675208,5.17686851342636,6.05296132794293,4.40325623814079,5.62662791113519,4.08995740445494,6.09624863121188,6.7829325255057,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
3939.29106174172,3.15235771275207,6.32059252647794,4.76269943807364,4.49620585599782,5.4364773973173,4.50397701304079,5.36239372234312,4.80918261411596,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8557.28206987999,4.73064594193175,5.19437510260439,5.0454721916544,4.97206384781854,4.60801051355073,6.28575877131982,4.66569429115473,4.36191024959,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5594.384888993,6.48115914721256,6.07722298353232,4.5629133239851,5.3862550347858,5.00212778046955,6.15883966845764,5.24755569494037,3.03819291969996,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2320.95698762184,4.34230055585236,4.92926321226163,2.77013634305171,5.82439143916782,5.54503684455072,4.28549515943595,5.92609499884858,6.02371005518594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
8921.39930901569,5.63478055012169,5.86818528004526,3.50835637204468,5.1697956688041,5.87900173461936,4.02928960301832,6.96948419543632,5.01311452118692,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0
7145.306877236,6.21950225212607,5.59863510651761,5.64474424385126,5.36213947486298,5.66559232730653,3.86948399429761,5.94875629092414,5.36960670412737,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4968.70328484319,3.93408771909559,5.99515645955265,5.10286606019031,5.55095388758144,6.45834448025988,4.42426926930297,6.77919366445473,5.32004700920832,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
7393.82061714838,4.79612634332715,6.42697427986021,5.13166768123308,5.89077736128431,3.74550201656155,4.73885478730179,5.46661854065727,5.53173036391482,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
5401.81307749218,6.53482840234923,5.7436898130035,5.40026883058291,5.22444291342052,4.715143262736,4.96705392343174,5.80435906010202,4.2975798332661,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
3980.28922456507,4.98902788505019,7.23160070571805,3.40671112723673,3.58434234428956,4.64464604298249,4.7637525640559,5.94488620321606,3.91399013361121,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
6561.81931833105,5.59966693036794,4.60582050371231,4.74309468160749,3.97621668733752,5.08170237906649,5.219526821705,6.03205433319051,3.7360294274388,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
5590.25158676917,4.40518792747055,4.3386478512768,6.26546722415454,5.58050759564359,5.00270883871477,4.11022130252721,5.86070488724389,5.83650496182426,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
5831.16850786559,4.78500328785837,4.31080419857345,4.05179388073708,5.71842618182809,4.73896326567735,5.77853652132209,4.65657986945023,4.50320976776994,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
4754.04150420047,3.67377528543006,6.35018370583881,2.73455665467275,3.64710218797277,5.29111376692596,4.82507064554574,4.07857682530668,6.44434404790639,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1
7154.82511709185,6.12868599862893,5.81067493782048,4.17340142343962,5.18459546710604,4.6881240612992,4.5035489064831,3.1099439634117,4.81121221252978,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
6618.43636851573,4.99686185103903,7.1332229296579,5.07177053175853,5.5895952945583,4.96510816167727,5.41206642773984,6.52580962398426,6.9262308363959,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
5137.12769863575,4.58221573850199,4.65904896589295,3.68352629133776,3.49116002063379,5.56755124685987,5.94874023107356,4.96113615980732,4.57158945253207,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7761.45458373074,4.58215093576476,5.68742702493406,6.53033353046471,4.08009183460463,4.43949127711701,4.50580515777055,7.17103370137611,4.11300595563575,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6188.84675328313,4.6554268703194,2.66069645227959,5.6277814872054,4.36940511227441,4.26207578904213,6.90923981972069,3.98241052534117,4.69902248096057,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
7119.52180734821,5.04055059456328,5.72271452469199,4.90609648529088,5.80811807355324,5.01964741828986,5.46467809856301,4.44396072035254,5.91161476559342,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
7127.52641826314,4.93417263813209,6.26300535386725,4.07127975864733,4.99276057798515,5.81794008052229,4.48583907443774,3.89499712799483,3.38619405127407,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
5413.61898489657,5.43196116830131,6.17820940331945,5.66945023577776,5.73416506621575,3.53494049302482,4.33061995761969,8.25162187377332,5.6319910270194,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2647.33058207633,3.5639722544003,6.00897681224571,6.38640810318103,5.55463404958606,5.72923743863025,3.37695083806613,3.01564181907564,4.07593865857333,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
4585.95410428711,5.00772499485441,5.42962433794645,1.71635165981862,5.11045277360548,6.89995294189681,6.00878948903882,5.44573119277295,4.41759451558754,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0
6348.61323292916,2.75422167123702,4.49419158634271,6.79885273209224,6.93256523282431,4.55264404044912,5.323388596724,5.95376713967169,5.15033413097415,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
5413.72106726491,5.62608826975417,5.23235944907108,5.4551046292555,4.80174419597648,5.98004581623954,5.7297299476678,6.21676788938855,6.20537801010547,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4876.25758243049,4.24575267662652,4.08314893547428,5.07463747965213,3.98211755587613,4.68442474841534,4.76274965291353,4.05327747903168,4.77025303312543,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6310.32250203335,5.22418581456955,5.10046600331045,5.59993245036982,5.62762133087659,5.13649455603491,5.07610283974104,4.0260830794481,4.88825596311292,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
11857.5279136399,7.1740622011508,4.94158777981412,4.92324343265881,4.92025261265704,5.81754565747847,6.09689402022774,4.7784956168857,5.58260727398708,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1
6119.05232539705,5.40305588769604,4.7713473508119,4.41902648966356,6.67169620386179,4.57554739243727,5.30440277175173,6.66528343061857,6.40849778082468,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
6942.33206462389,4.6363995033001,3.38596820194537,6.23065982771558,3.89088100599897,6.29192481943269,4.88948086832388,4.89051820348116,4.86257308141374,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
4621.84156923282,5.52301847883311,4.42415476986503,4.8114592144762,5.25372107451499,7.11678078762144,4.62292724986306,3.41158469207158,4.18164140793848,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
8395.55630369657,5.56281095089514,4.59396359222057,6.27801000987222,3.48207363232239,2.72585299091264,3.39499913265804,5.6524131458946,6.45935468013767,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0
8999.59353544718,5.84999422692537,5.00800642311393,4.7662253324104,4.23252284735847,4.4811602512656,5.6695456244526,5.25915041513716,5.61890078474381,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8427.09226747691,6.377305225984,3.22532573725443,5.15929807698458,4.59934063109595,4.67252088440591,5.92742143415288,5.46334085853195,4.29408264040419,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
4623.33073768692,5.09046664999176,4.15851453490056,3.6471315535713,3.84483612697294,6.20589479667834,5.12937620319588,4.44918861869648,4.9933588100367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3188.95369311568,3.78777499495712,4.78811226596141,3.94712412361089,5.36052020726374,4.27779735767246,5.2192629512533,5.64177242718957,3.24501861883859,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1
7506.18321720897,4.51556925345273,5.41392016942474,5.91041494019401,5.6456572178615,5.47558557047173,5.00657393307593,4.44832804482789,4.12979710177434,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
9069.8267537266,5.87993240956298,6.09250560974361,5.56478196475845,5.51833571395423,5.5173050150465,3.06724986761038,5.9191187041578,4.99475780909102,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3920.02613957926,6.23581871691792,5.22596492580243,5.36893045990307,4.12253850524359,2.99182670104179,5.539678655887,5.41971739592218,4.7666512646661,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5832.43356193102,5.90779825609337,5.07528634870723,6.29963099106467,5.02337381882114,6.20935044208522,5.5903298306455,4.30932995816464,5.59306258306745,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8812.16318459599,6.3867942668303,4.68338582504133,3.93958580016248,4.91704232569165,5.3067986048953,4.58507191849843,4.41986004504192,4.32384793723612,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0
11979.6067111556,7.0372747229157,6.64885051571808,5.54334876786274,4.04417858813918,4.02621043004668,5.97021674600783,4.71979864879517,5.13731657652877,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
8622.49983092844,4.09331396731937,5.64462505967545,5.82441517651732,5.0681871915278,5.93101117862369,6.65076872521288,5.366964867295,4.1178530693808,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0
5715.78715928758,4.5951154592753,5.6208762252185,4.63531952420804,5.11096689903774,5.90047552134479,4.82390123148732,3.97655810339237,4.56754428870536,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0
12707.1885709521,7.28782869043793,5.11015792399475,5.15163540732578,6.20020861599968,4.30572356348272,4.92539149158337,5.08914292600338,4.96160741894061,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
6731.07804625376,2.85528029997589,2.71281183456292,6.52408641316422,3.22633409466667,7.37014469357484,5.09256685825952,4.40244125901473,4.42718882861845,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0
5530.74790841016,4.28004637208951,4.56191695401179,3.50178215158704,7.05815903498231,4.82311435100079,5.31975681660305,5.25489483605838,5.19510991803734,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
7764.36506306717,5.13124182279106,4.41487155127991,5.5878912833252,5.81044674984864,4.21123301351806,4.9033054310938,5.84558540476464,4.53322731215727,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
4851.54364496723,4.3930033781309,3.98177808085976,4.18091779397065,3.18751687459978,7.39495721621389,5.72120774655614,2.93741969148254,3.98600322549323,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1
4783.01601531178,5.14823174445607,4.76942806595501,6.5355796949233,4.83499393534977,5.8255534477547,3.15871667860167,3.6519071168416,7.05481043755362,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
5473.08918971555,5.8705373710658,2.93606817825911,4.59551011589198,4.18480327096055,4.02446182736926,5.29275765899586,4.54140578415473,5.98767026952962,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
9676.89076210069,6.10462948077228,5.55724513686777,5.31656953138972,4.51718046438823,6.07984094322308,5.32543551875984,5.55525426566124,5.85250660979902,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
7843.83354385881,5.94106752173274,6.28798471119333,5.95796426055347,4.55302601940211,5.2703496324224,7.21181317876112,4.58137744334225,5.19079247765031,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
4619.36670487708,4.68972846809615,6.51160514426955,3.82350144643096,4.52125671971137,5.35041241937293,5.00310693163363,5.46778895982081,4.21629845141281,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8077.53677318351,5.67057648230514,5.32168518551141,4.53839411142248,5.08532778243781,7.2763114823955,3.27095206903874,4.78832060317051,4.87566822706046,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1
2650.65709989221,5.11700010528873,4.71804466447896,4.09759181952134,6.02208473070565,5.30042932573609,5.07833285747202,5.80785938261621,5.14317235513738,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
10678.2694403403,5.20418336386087,3.67538431094356,5.64013774401706,5.5354188490474,4.83080821934537,5.18843023125794,5.88574969817408,5.3479138294266,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
8307.2323719156,5.45138441860346,4.80214486365363,5.89274639660767,4.08062556762523,5.27816038469957,5.76623261641104,5.32308814167887,3.71557568708453,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6206.6340965905,4.59927086581686,5.22669685253782,5.68737535739086,2.78755753311909,6.36298402636916,3.40674190926,4.84165442579961,6.20519187057151,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5278.42503634779,5.9474123201065,4.55970878042127,2.94719474928578,4.79854333654863,4.68310706861783,4.14131929845888,5.78776760417978,4.51197264595355,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6451.51134486366,4.65577746114442,5.03142629257728,4.20904663950599,4.55749341694593,3.25838802841084,5.54524306291913,3.58808393803376,4.67665245468736,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
7797.81362171963,5.85181790258959,2.81982669329764,5.18488222822118,5.95614940348366,4.70626715062079,5.36757079715585,5.8636515378378,4.56439779597546,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1
9327.81686701545,5.86084046658369,4.588644787109,6.84175669066481,3.21782773797161,4.53808998665949,3.57028810989107,3.42641090264086,5.02194314023318,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
6058.63131523116,3.58548621215077,3.52199258045792,4.92414815756685,4.39844738502801,4.34393262278614,5.11873151692175,5.13944540575869,4.56638577737154,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
9096.23016350303,3.57729129686249,3.39849332981691,4.46829227335775,6.88585379885083,6.36720830461534,5.83803478106372,5.51383898154618,4.21023864371404,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
6657.78418425649,4.74032710314711,5.57331400889268,6.12422260932186,5.02257183154792,6.15584740114896,3.86171064358521,5.5803160141051,6.05637589403512,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
3856.21546271173,3.42070859980903,4.50635972540916,4.26849115106311,5.40240578152062,4.82264970077786,4.65939020768235,3.90587712073975,4.62038093389856,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
4829.43300976511,4.05244104296592,4.33133553630583,5.87794122436352,5.30712766556896,4.73510116845258,4.66490984581301,5.01036055810134,5.21758599658681,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
9481.47098214369,4.8051495915873,4.53159566410725,4.96617341281507,3.41410582500851,3.29542031260737,5.63619716491758,4.21526911386684,5.06874638469218,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
11001.0708012281,7.11901124751489,5.2756808635437,6.26241645789545,4.68720374937522,5.33351319270029,5.88485039072819,6.00525119402377,3.56173786869369,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
6623.84364361143,4.637042949783,4.49082201867874,4.44939766568454,3.91834094179615,6.17771301804867,4.13273077289111,3.15998565359723,5.66204132653004,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5542.09615746131,4.37612072119541,4.34854935199325,6.15286481850626,4.0525091586595,3.59284053743029,5.11222349173038,3.37482705266349,7.23492076392706,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5083.82066357777,4.5103561524596,4.3728544126889,5.54475316424325,5.73270742894886,4.22124286701572,5.03027898402388,4.4860181158999,5.81251971247013,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3418.9596243797,4.26879691254986,3.26654640947925,4.79320128797132,5.34855664423399,4.93441350621036,4.66075103660016,6.05453384634592,7.09744272092291,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7116.92690853501,3.21875177920918,4.11552033155501,6.45894318287598,4.38477498832451,5.84030769002429,5.11760099310157,5.47117355537998,5.60669262141388,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1
5528.2752882215,5.14538355386439,5.16194132234119,5.31369602293189,5.22099946874647,4.77359728707158,4.52391981073873,4.17921083754932,6.21977031236049,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
7338.00994456534,4.34051001398514,4.57126197676301,4.44804735173958,4.72676440933949,5.65457441787417,4.78326081284972,6.79175868926268,4.31101238935915,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
3821.10711165691,4.02312098121967,4.36129494444879,5.20262965696658,3.45910662332548,5.41725465015029,4.68290415138883,5.18750956220352,5.73898210522368,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
